"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper Body","27 Oct 2023, 18:12","27 Oct 2023, 19:30","","Standing Military Press (Barbell)",,"",2,"normal",20,16,,,
"Upper Body","27 Oct 2023, 18:12","27 Oct 2023, 19:30","","Standing Military Press (Barbell)",,"",3,"normal",30,10,,,
"Upper Body","27 Oct 2023, 18:12","27 Oct 2023, 19:30","","Standing Military Press (Barbell)",,"",4,"normal",30,10,,,
"Upper Body","27 Oct 2023, 18:12","27 Oct 2023, 19:30","","Standing Military Press (Barbell)",,"",5,"normal",30,8,,,
"Upper Body","27 Oct 2023, 18:12","27 Oct 2023, 19:30","","Lat Pulldown (Cable)",,"",0,"normal",60,20,,,
"Upper Body","27 Oct 2023, 18:12","27 Oct 2023, 19:30","","Lat Pulldown (Cable)",,"",1,"normal",60,20,,,
"Upper Body","27 Oct 2023, 18:12","27 Oct 2023, 19:30","","Lat Pulldown (Cable)",,"",2,"normal",60,20,,,
"Upper Body","27 Oct 2023, 18:12","27 Oct 2023, 19:30","","Lat Pulldown (Cable)",,"",3,"normal",77,16,,,
"Upper Body","27 Oct 2023, 18:12","27 Oct 2023, 19:30","","Lat Pulldown (Cable)",,"",4,"normal",90,12,,,
"Upper Body","27 Oct 2023, 18:12","27 Oct 2023, 19:30","","Lat Pulldown (Cable)",,"",5,"normal",90,14,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Decline Crunch (Weighted)",,"",0,"warmup",,15,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Decline Crunch (Weighted)",,"",1,"normal",,20,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Decline Crunch (Weighted)",,"",2,"normal",,20,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Decline Crunch (Weighted)",,"",3,"normal",,20,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Decline Crunch (Weighted)",,"",4,"normal",,20,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Decline Crunch (Weighted)",,"",5,"normal",,20,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Knee Raise Parallel Bars",,"",0,"warmup",,20,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Knee Raise Parallel Bars",,"",1,"normal",,16,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Knee Raise Parallel Bars",,"",2,"normal",,16,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Knee Raise Parallel Bars",,"",3,"normal",,18,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Knee Raise Parallel Bars",,"",4,"normal",,18,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Front Squat",,"",0,"normal",60,8,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Front Squat",,"",1,"normal",60,12,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Front Squat",,"",2,"normal",60,14,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Front Squat",,"",3,"normal",60,16,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Front Squat",,"",4,"normal",80,8,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Front Squat",,"",5,"normal",80,8,,,
"Light core","26 Oct 2023, 17:08","26 Oct 2023, 18:15","","Front Squat",,"",6,"normal",80,10,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Arnold Press (Dumbbell)",,"",0,"normal",35,12,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Arnold Press (Dumbbell)",,"",1,"normal",35,12,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Arnold Press (Dumbbell)",,"",2,"normal",40,8,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Arnold Press (Dumbbell)",,"",3,"normal",40,8,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Arnold Press (Dumbbell)",,"",4,"normal",40,8,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Arnold Press (Dumbbell)",,"",5,"normal",40,8,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Shoulder Press (Dumbbell)",,"",0,"warmup",35,12,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Shoulder Press (Dumbbell)",,"",1,"normal",45,8,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Shoulder Press (Dumbbell)",,"",2,"normal",45,8,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Shoulder Press (Dumbbell)",,"",3,"normal",50,5,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Shoulder Press (Dumbbell)",,"",4,"normal",50,6,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Shoulder Press (Dumbbell)",,"",5,"normal",50,6,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Shoulder Press (Dumbbell)",,"",6,"normal",50,5,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Reverse Curl (Barbell)",,"",0,"normal",30,12,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Reverse Curl (Barbell)",,"",1,"normal",20,18,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Reverse Curl (Barbell)",,"",2,"normal",30,12,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Reverse Curl (Barbell)",,"",3,"normal",20,18,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Reverse Curl (Barbell)",,"",4,"normal",30,12,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Reverse Curl (Barbell)",,"",5,"normal",20,18,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Lateral Raise (Dumbbell)",,"",0,"normal",20,14,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Lateral Raise (Dumbbell)",,"",1,"normal",20,16,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Lateral Raise (Dumbbell)",,"",2,"normal",25,12,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Lateral Raise (Dumbbell)",,"",3,"normal",25,12,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Lateral Raise (Dumbbell)",,"",4,"normal",25,12,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Seated Incline Curl (Dumbbell)",,"",0,"normal",20,10,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Seated Incline Curl (Dumbbell)",,"",1,"normal",20,10,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Seated Incline Curl (Dumbbell)",,"",2,"normal",20,10,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Seated Incline Curl (Dumbbell)",,"",3,"normal",20,10,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Seated Incline Curl (Dumbbell)",,"",4,"normal",25,8,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Triceps Pushdown",,"",0,"warmup",16,24,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Triceps Pushdown",,"",1,"normal",16,24,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Triceps Pushdown",,"",2,"normal",25,16,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Triceps Pushdown",,"",3,"normal",25,16,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Triceps Pushdown",,"",4,"normal",30,12,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Triceps Pushdown",,"",5,"normal",30,10,,,
"Arms","25 Oct 2023, 17:13","25 Oct 2023, 18:43","","Triceps Pushdown",,"",6,"normal",10,30,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Squat (Barbell)",,"",0,"warmup",60,14,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Squat (Barbell)",,"",1,"normal",100,6,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Squat (Barbell)",,"",2,"normal",100,10,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Squat (Barbell)",,"",3,"normal",110,6,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Squat (Barbell)",,"",4,"normal",110,9,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Squat (Barbell)",,"",5,"normal",120,5,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Squat (Barbell)",,"",6,"normal",120,5,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Squat (Barbell)",,"",7,"normal",80,14,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Bench Press (Barbell)",,"",1,"normal",60,12,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Bench Press (Barbell)",,"",2,"normal",70,10,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Bench Press (Barbell)",,"",3,"normal",70,10,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Bench Press (Barbell)",,"",4,"normal",70,11,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Bench Press (Barbell)",,"",5,"normal",80,6,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Sumo Deadlift",,"",0,"warmup",70,8,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Sumo Deadlift",,"",1,"normal",100,6,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Sumo Deadlift",,"",2,"normal",100,6,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Sumo Deadlift",,"",3,"normal",120,4,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Sumo Deadlift",,"",4,"normal",120,4,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Sumo Deadlift",,"",5,"normal",140,2,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Chest Press (Machine)",,"",0,"normal",41,20,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Chest Press (Machine)",,"",1,"normal",50,18,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Chest Press (Machine)",,"",2,"normal",59,13,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Chest Press (Machine)",,"",3,"normal",59,13,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Chest Press (Machine)",,"",4,"normal",68,10,,,
"Legsback","24 Oct 2023, 16:03","24 Oct 2023, 18:11","","Chest Press (Machine)",,"",5,"normal",68,6,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Overhead Press (Barbell)",,"",0,"warmup",30,14,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Overhead Press (Barbell)",,"",1,"normal",40,6,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Overhead Press (Barbell)",,"",2,"normal",40,6,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Overhead Press (Barbell)",,"",3,"normal",40,6,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Overhead Press (Barbell)",,"",4,"normal",40,6,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Overhead Press (Barbell)",,"",5,"normal",50,1,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Overhead Press (Barbell)",,"",6,"normal",50,1,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Overhead Press (Barbell)",,"",7,"normal",20,8,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Seated Cable Row - V Grip (Cable)",,"",0,"warmup",60,18,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",80,9,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",80,10,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",90,4,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Seated Cable Row - V Grip (Cable)",,"",4,"normal",90,4,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Seated Cable Row - V Grip (Cable)",,"",5,"normal",60,18,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Seated Cable Row - V Grip (Cable)",,"",6,"normal",80,10,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Standing Military Press (Barbell)",,"",0,"normal",20,14,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Standing Military Press (Barbell)",,"",1,"normal",20,10,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Standing Military Press (Barbell)",,"",2,"normal",20,14,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Standing Military Press (Barbell)",,"",3,"normal",20,14,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Standing Military Press (Barbell)",,"",4,"normal",30,10,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Standing Military Press (Barbell)",,"",5,"normal",30,10,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Lat Pulldown (Cable)",,"",0,"normal",60,20,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Lat Pulldown (Cable)",,"",1,"normal",80,18,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Lat Pulldown (Cable)",,"",2,"normal",90,14,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Lat Pulldown (Cable)",,"",3,"normal",100,10,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Lat Pulldown (Cable)",,"",4,"normal",100,8,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Lat Pulldown (Cable)",,"",5,"normal",100,8,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Pendlay Row (Barbell)",,"",0,"normal",60,10,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Pendlay Row (Barbell)",,"",1,"normal",60,10,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Pendlay Row (Barbell)",,"",2,"normal",60,10,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Pendlay Row (Barbell)",,"",3,"normal",60,12,,,
"Upper Body","23 Oct 2023, 16:47","23 Oct 2023, 18:02","","Pendlay Row (Barbell)",,"",4,"normal",40,2,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Decline Crunch (Weighted)",,"",0,"warmup",,30,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Decline Crunch (Weighted)",,"",1,"normal",15,16,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Decline Crunch (Weighted)",,"",2,"normal",15,18,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Decline Crunch (Weighted)",,"",3,"normal",20,14,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Decline Crunch (Weighted)",,"",4,"normal",25,10,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Decline Crunch (Weighted)",,"",5,"normal",25,10,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,20,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Back Extension (Weighted Hyperextension)",,"",1,"normal",,20,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Back Extension (Weighted Hyperextension)",,"",2,"normal",,20,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Back Extension (Weighted Hyperextension)",,"",3,"normal",,20,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Back Extension (Weighted Hyperextension)",,"",4,"normal",,28,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Knee Raise Parallel Bars",,"",0,"warmup",,20,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Knee Raise Parallel Bars",,"",1,"normal",,12,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Knee Raise Parallel Bars",,"",2,"normal",,12,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Knee Raise Parallel Bars",,"",3,"normal",,12,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Knee Raise Parallel Bars",,"",4,"normal",,12,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Side Bend (Dumbbell)",,"",0,"normal",25,40,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Side Bend (Dumbbell)",,"",1,"normal",30,40,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Side Bend (Dumbbell)",,"",2,"normal",35,32,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Side Bend (Dumbbell)",,"",3,"normal",25,40,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Side Bend (Dumbbell)",,"",4,"normal",25,8,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Front Squat",,"",0,"normal",60,6,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Front Squat",,"",1,"normal",80,8,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Front Squat",,"",2,"normal",80,6,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Front Squat",,"",3,"normal",85,8,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Front Squat",,"",4,"normal",85,6,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Front Squat",,"",5,"normal",85,10,,,
"Light core","22 Oct 2023, 13:17","22 Oct 2023, 15:08","","Front Squat",,"",6,"normal",85,6,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Arnold Press (Dumbbell)",,"",0,"warmup",35,12,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Arnold Press (Dumbbell)",,"",1,"normal",35,12,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Arnold Press (Dumbbell)",,"",2,"normal",40,8,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Arnold Press (Dumbbell)",,"",3,"normal",40,8,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Arnold Press (Dumbbell)",,"",4,"normal",40,8,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Arnold Press (Dumbbell)",,"",5,"normal",40,8,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Shoulder Press (Dumbbell)",,"",0,"warmup",35,12,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Shoulder Press (Dumbbell)",,"",1,"normal",45,8,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Shoulder Press (Dumbbell)",,"",2,"normal",45,8,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Shoulder Press (Dumbbell)",,"",3,"normal",50,6,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Shoulder Press (Dumbbell)",,"",4,"normal",55,4,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Shoulder Press (Dumbbell)",,"",5,"normal",55,4,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Shoulder Press (Dumbbell)",,"",6,"dropset",40,9,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Cross Body Hammer Curl",,"",0,"warmup",30,28,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Cross Body Hammer Curl",,"",1,"normal",35,20,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Cross Body Hammer Curl",,"",2,"normal",35,20,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Cross Body Hammer Curl",,"",3,"normal",40,16,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Cross Body Hammer Curl",,"",4,"normal",40,16,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Cross Body Hammer Curl",,"",5,"normal",40,16,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Cross Body Hammer Curl",,"",6,"normal",40,20,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Reverse Curl (Barbell)",,"",0,"normal",20,14,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Reverse Curl (Barbell)",,"",1,"normal",30,14,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Reverse Curl (Barbell)",,"",2,"normal",30,14,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Reverse Curl (Barbell)",,"",3,"normal",40,10,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Reverse Curl (Barbell)",,"",4,"normal",40,10,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Reverse Curl (Barbell)",,"",5,"normal",20,20,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Triceps Pushdown",,"",0,"warmup",16,20,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Triceps Pushdown",,"",1,"normal",25,16,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Triceps Pushdown",,"",2,"normal",25,16,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Triceps Pushdown",,"",3,"normal",30,8,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Triceps Pushdown",,"",4,"normal",34,6,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Triceps Pushdown",,"",5,"normal",34,4,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Triceps Pushdown",,"",6,"normal",20,18,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Triceps Extension (Cable)",,"",0,"normal",7,16,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Bicep Curl (Cable)",,"",0,"normal",11,28,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Bicep Curl (Cable)",,"",1,"normal",20,18,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Bicep Curl (Cable)",,"",2,"normal",20,16,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Bicep Curl (Cable)",,"",3,"normal",20,10,,,
"Arms","21 Oct 2023, 14:34","21 Oct 2023, 16:24","","Bicep Curl (Cable)",,"",4,"normal",11,24,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Squat (Barbell)",,"",0,"warmup",60,12,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Squat (Barbell)",,"",1,"normal",100,6,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Squat (Barbell)",,"",2,"normal",100,8,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Squat (Barbell)",,"",3,"normal",100,6,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Squat (Barbell)",,"",4,"normal",100,8,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Squat (Barbell)",,"",5,"normal",100,6,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Squat (Barbell)",,"",6,"normal",100,10,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Squat (Barbell)",,"",7,"normal",100,6,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Bench Press (Barbell)",,"",1,"normal",60,12,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Bench Press (Barbell)",,"",2,"normal",70,8,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Bench Press (Barbell)",,"",3,"normal",70,10,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Bench Press (Barbell)",,"",4,"normal",70,11,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Bench Press (Barbell)",,"",5,"dropset",70,8,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Romanian Deadlift (Barbell)",,"",0,"warmup",60,10,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Romanian Deadlift (Barbell)",,"",1,"normal",60,10,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Romanian Deadlift (Barbell)",,"",2,"normal",80,10,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Romanian Deadlift (Barbell)",,"",3,"normal",80,10,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Romanian Deadlift (Barbell)",,"",4,"normal",100,6,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Romanian Deadlift (Barbell)",,"",5,"normal",100,6,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Chest Press (Machine)",,"",0,"normal",41,20,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Chest Press (Machine)",,"",1,"normal",50,18,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Chest Press (Machine)",,"",2,"normal",59,14,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Chest Press (Machine)",,"",3,"normal",68,8,,,
"Legsback","20 Oct 2023, 16:58","20 Oct 2023, 18:56","","Chest Press (Machine)",,"",4,"normal",68,8,,,
